0.000000000000000000e+00,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01,9.651815622057970945e-01
9.616623719171916163e-01,0.000000000000000000e+00,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01,9.616623719171916163e-01
9.739252495867769532e-01,9.739252495867769532e-01,0.000000000000000000e+00,9.739252495867769532e-01,9.739252495867769532e-01,9.739252495867769532e-01,9.739252495867769532e-01,9.739252495867769532e-01,9.739252495867769532e-01,9.739252495867769532e-01,9.739252495867769532e-01,9.739252495867769532e-01,9.739252495867769532e-01,9.739252495867769532e-01,9.739252495867769532e-01,9.739252495867769532e-01,9.739252495867769532e-01,9.739252495867769532e-01,9.739252495867769532e-01,9.739252495867769532e-01,9.739252495867769532e-01,9.739252495867769532e-01,9.739252495867769532e-01,9.739252495867769532e-01
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00
9.686976520908355814e-01,9.686976520908355814e-01,9.686976520908355814e-01,9.686976520908355814e-01,9.686976520908355814e-01,9.686976520908355814e-01,0.000000000000000000e+00,9.686976520908355814e-01,9.686976520908355814e-01,9.686976520908355814e-01,9.686976520908355814e-01,9.686976520908355814e-01,9.686976520908355814e-01,9.686976520908355814e-01,9.686976520908355814e-01,9.686976520908355814e-01,9.686976520908355814e-01,9.686976520908355814e-01,9.686976520908355814e-01,9.686976520908355814e-01,9.686976520908355814e-01,9.686976520908355814e-01,9.686976520908355814e-01,9.686976520908355814e-01
9.615666097488391184e-01,9.615666097488391184e-01,9.615666097488391184e-01,9.615666097488391184e-01,9.615666097488391184e-01,9.615666097488391184e-01,9.615666097488391184e-01,0.000000000000000000e+00,9.615666097488391184e-01,9.615666097488391184e-01,9.615666097488391184e-01,9.615666097488391184e-01,9.615666097488391184e-01,9.615666097488391184e-01,9.615666097488391184e-01,9.615666097488391184e-01,9.615666097488391184e-01,9.615666097488391184e-01,9.615666097488391184e-01,9.615666097488391184e-01,9.615666097488391184e-01,9.615666097488391184e-01,9.615666097488391184e-01,9.615666097488391184e-01
9.678168981259042125e-01,9.678168981259042125e-01,9.678168981259042125e-01,9.678168981259042125e-01,9.678168981259042125e-01,9.678168981259042125e-01,9.678168981259042125e-01,9.678168981259042125e-01,0.000000000000000000e+00,9.678168981259042125e-01,9.678168981259042125e-01,9.678168981259042125e-01,9.678168981259042125e-01,9.678168981259042125e-01,9.678168981259042125e-01,9.678168981259042125e-01,9.678168981259042125e-01,9.678168981259042125e-01,9.678168981259042125e-01,9.678168981259042125e-01,9.678168981259042125e-01,9.678168981259042125e-01,9.678168981259042125e-01,9.678168981259042125e-01
9.645122351912792658e-01,9.645122351912792658e-01,9.645122351912792658e-01,9.645122351912792658e-01,9.645122351912792658e-01,9.645122351912792658e-01,9.645122351912792658e-01,9.645122351912792658e-01,9.645122351912792658e-01,0.000000000000000000e+00,9.645122351912792658e-01,9.645122351912792658e-01,9.645122351912792658e-01,9.645122351912792658e-01,9.645122351912792658e-01,9.645122351912792658e-01,9.645122351912792658e-01,9.645122351912792658e-01,9.645122351912792658e-01,9.645122351912792658e-01,9.645122351912792658e-01,9.645122351912792658e-01,9.645122351912792658e-01,9.645122351912792658e-01
9.500909545607826301e-01,9.500909545607826301e-01,9.500909545607826301e-01,9.500909545607826301e-01,9.500909545607826301e-01,9.500909545607826301e-01,9.500909545607826301e-01,9.500909545607826301e-01,9.500909545607826301e-01,9.500909545607826301e-01,0.000000000000000000e+00,9.500909545607826301e-01,9.500909545607826301e-01,9.500909545607826301e-01,9.500909545607826301e-01,9.500909545607826301e-01,9.500909545607826301e-01,9.500909545607826301e-01,9.500909545607826301e-01,9.500909545607826301e-01,9.500909545607826301e-01,9.500909545607826301e-01,9.500909545607826301e-01,9.500909545607826301e-01
9.532940889352822245e-01,9.532940889352822245e-01,9.532940889352822245e-01,9.532940889352822245e-01,9.532940889352822245e-01,9.532940889352822245e-01,9.532940889352822245e-01,9.532940889352822245e-01,9.532940889352822245e-01,9.532940889352822245e-01,9.532940889352822245e-01,0.000000000000000000e+00,9.532940889352822245e-01,9.532940889352822245e-01,9.532940889352822245e-01,9.532940889352822245e-01,9.532940889352822245e-01,9.532940889352822245e-01,9.532940889352822245e-01,9.532940889352822245e-01,9.532940889352822245e-01,9.532940889352822245e-01,9.532940889352822245e-01,9.532940889352822245e-01
9.538571196643228500e-01,9.538571196643228500e-01,9.538571196643228500e-01,9.538571196643228500e-01,9.538571196643228500e-01,9.538571196643228500e-01,9.538571196643228500e-01,9.538571196643228500e-01,9.538571196643228500e-01,9.538571196643228500e-01,9.538571196643228500e-01,9.538571196643228500e-01,0.000000000000000000e+00,9.538571196643228500e-01,9.538571196643228500e-01,9.538571196643228500e-01,9.538571196643228500e-01,9.538571196643228500e-01,9.538571196643228500e-01,9.538571196643228500e-01,9.538571196643228500e-01,9.538571196643228500e-01,9.538571196643228500e-01,9.538571196643228500e-01
9.592383412876990256e-01,9.592383412876990256e-01,9.592383412876990256e-01,9.592383412876990256e-01,9.592383412876990256e-01,9.592383412876990256e-01,9.592383412876990256e-01,9.592383412876990256e-01,9.592383412876990256e-01,9.592383412876990256e-01,9.592383412876990256e-01,9.592383412876990256e-01,9.592383412876990256e-01,0.000000000000000000e+00,9.592383412876990256e-01,9.592383412876990256e-01,9.592383412876990256e-01,9.592383412876990256e-01,9.592383412876990256e-01,9.592383412876990256e-01,9.592383412876990256e-01,9.592383412876990256e-01,9.592383412876990256e-01,9.592383412876990256e-01
9.493525772712639865e-01,9.493525772712639865e-01,9.493525772712639865e-01,9.493525772712639865e-01,9.493525772712639865e-01,9.493525772712639865e-01,9.493525772712639865e-01,9.493525772712639865e-01,9.493525772712639865e-01,9.493525772712639865e-01,9.493525772712639865e-01,9.493525772712639865e-01,9.493525772712639865e-01,9.493525772712639865e-01,0.000000000000000000e+00,9.493525772712639865e-01,9.493525772712639865e-01,9.493525772712639865e-01,9.493525772712639865e-01,9.493525772712639865e-01,9.493525772712639865e-01,9.493525772712639865e-01,9.493525772712639865e-01,9.493525772712639865e-01
9.585441806124830322e-01,9.585441806124830322e-01,9.585441806124830322e-01,9.585441806124830322e-01,9.585441806124830322e-01,9.585441806124830322e-01,9.585441806124830322e-01,9.585441806124830322e-01,9.585441806124830322e-01,9.585441806124830322e-01,9.585441806124830322e-01,9.585441806124830322e-01,9.585441806124830322e-01,9.585441806124830322e-01,9.585441806124830322e-01,0.000000000000000000e+00,9.585441806124830322e-01,9.585441806124830322e-01,9.585441806124830322e-01,9.585441806124830322e-01,9.585441806124830322e-01,9.585441806124830322e-01,9.585441806124830322e-01,9.585441806124830322e-01
9.582295382704559827e-01,9.582295382704559827e-01,9.582295382704559827e-01,9.582295382704559827e-01,9.582295382704559827e-01,9.582295382704559827e-01,9.582295382704559827e-01,9.582295382704559827e-01,9.582295382704559827e-01,9.582295382704559827e-01,9.582295382704559827e-01,9.582295382704559827e-01,9.582295382704559827e-01,9.582295382704559827e-01,9.582295382704559827e-01,9.582295382704559827e-01,0.000000000000000000e+00,9.582295382704559827e-01,9.582295382704559827e-01,9.582295382704559827e-01,9.582295382704559827e-01,9.582295382704559827e-01,9.582295382704559827e-01,9.582295382704559827e-01
9.888293488777847307e-01,9.888293488777847307e-01,9.888293488777847307e-01,9.888293488777847307e-01,9.888293488777847307e-01,9.888293488777847307e-01,9.888293488777847307e-01,9.888293488777847307e-01,9.888293488777847307e-01,9.888293488777847307e-01,9.888293488777847307e-01,9.888293488777847307e-01,9.888293488777847307e-01,9.888293488777847307e-01,9.888293488777847307e-01,9.888293488777847307e-01,9.888293488777847307e-01,0.000000000000000000e+00,9.888293488777847307e-01,9.888293488777847307e-01,9.888293488777847307e-01,9.888293488777847307e-01,9.888293488777847307e-01,9.888293488777847307e-01
9.667928296967212010e-01,9.667928296967212010e-01,9.667928296967212010e-01,9.667928296967212010e-01,9.667928296967212010e-01,9.667928296967212010e-01,9.667928296967212010e-01,9.667928296967212010e-01,9.667928296967212010e-01,9.667928296967212010e-01,9.667928296967212010e-01,9.667928296967212010e-01,9.667928296967212010e-01,9.667928296967212010e-01,9.667928296967212010e-01,9.667928296967212010e-01,9.667928296967212010e-01,9.667928296967212010e-01,0.000000000000000000e+00,9.667928296967212010e-01,9.667928296967212010e-01,9.667928296967212010e-01,9.667928296967212010e-01,9.667928296967212010e-01
9.506570156365669044e-01,9.506570156365669044e-01,9.506570156365669044e-01,9.506570156365669044e-01,9.506570156365669044e-01,9.506570156365669044e-01,9.506570156365669044e-01,9.506570156365669044e-01,9.506570156365669044e-01,9.506570156365669044e-01,9.506570156365669044e-01,9.506570156365669044e-01,9.506570156365669044e-01,9.506570156365669044e-01,9.506570156365669044e-01,9.506570156365669044e-01,9.506570156365669044e-01,9.506570156365669044e-01,9.506570156365669044e-01,0.000000000000000000e+00,9.506570156365669044e-01,9.506570156365669044e-01,9.506570156365669044e-01,9.506570156365669044e-01
9.703559911471166810e-01,9.703559911471166810e-01,9.703559911471166810e-01,9.703559911471166810e-01,9.703559911471166810e-01,9.703559911471166810e-01,9.703559911471166810e-01,9.703559911471166810e-01,9.703559911471166810e-01,9.703559911471166810e-01,9.703559911471166810e-01,9.703559911471166810e-01,9.703559911471166810e-01,9.703559911471166810e-01,9.703559911471166810e-01,9.703559911471166810e-01,9.703559911471166810e-01,9.703559911471166810e-01,9.703559911471166810e-01,9.703559911471166810e-01,0.000000000000000000e+00,9.703559911471166810e-01,9.703559911471166810e-01,9.703559911471166810e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
